351,10398421.06
352,10400947.22
353,10742555.87
354,10984991.75
355,10897302.31
356,11069556.12
357,9634624.877
358,9850652.6
359,10066680.39
360,10661655.95
361,10594067.75
362,10587849.51
363,10611376.32
364,9821837.252
365,10004605.4
366,10187373.51
367,10183078.78
368,10255918.63
369,10298221.48
370,10376896.74
371,10399532.92
372,9967307.075
373,9941023.407
374,10088800.12
375,10054269.69
376,10076150.3
377,10234113
378,10378544.14
379,10060650.95
380,10112770.6
381,10166589.05
382,10052599.16
383,10098401.62
384,10376264.84
385,10403920.75
386,10086211.59
387,10104444.45
388,10185462.45
389,10159520.31
390,10131973.66
391,10137049.37
392,10193653.15
393,9886774.371
394,9953449.329
395,9988441.031
396,10119873.92
397,10013732.36
398,9971941.616
399,10085229.93
400,9833652.624
401,10120718.13
402,10130241.94
403,9958742.69
404,9917843.601
405,10185732.54
406,10239118.17
407,9728968.872
408,9781295.945
409,10037724.84
410,9866277.092
411,9904424.383
412,10145374.61
413,10108512.99
414,9787115.343
415,9985608.739
416,9933649.126
417,9951144.48
418,9992368.512
419,10112229.23
420,10197696.81
421,9902563.394
422,9943698.233
423,10101752.24
424,10009082.57
425,10026056.7
426,10150326.84
427,10382744.05
428,10112351.38
429,9893712.242
430,9950505.903
431,9999718.968
432,10088118.53
433,10129654.62
434,10257365.76
435,10026924.37
436,10130270.3
437,10136000.28
438,10081820.3
439,10048597.29
440,10135257.8
441,10066293.54
442,9536383.337
443,9515370.016
444,9582957.002
445,9571580.155
446,9640305.613
447,9974296.045
448,10294083.36
449,9851029.936
450,10125763.29
451,10157532.35
452,10149189.71
453,10127582.34
454,10336310.41
455,10335769.14
456,10065933.99
457,10006690.43
458,9931071.261
459,9867343.259
460,9795723.783
461,9843555.282
462,9870496.259
463,8889706.825
464,9845619.304
465,9933825.669
466,9721230.187
467,9614848.86
468,9778818.744
469,9835167.525
470,9319074.843
471,9353697.049
472,9670938.752
473,9562986.607
474,9610634.759
475,9938933.701
476,10105719.37
477,9637112.062
478,9787099.449
479,9790775.93
480,9768048.902
481,9709175.079
482,9824800.867
483,9762916.074
484,9375458.871
485,9478522.104
486,9631542.696
487,9686793.63
488,9826520.252
489,9949572.542
490,10090651.65
491,9701741.084
492,9985878.316
493,10439580.64
494,10615177.18
495,11042136.11
496,11264610.89
497,11679304.46
498,11058754.48
499,11193253.2
500,11380621.59
501,11670465.9
502,11045809.94
503,10823538.19
504,10382699.18
505,9817574.228
506,9991500.043
507,10552108.36
508,10835716.85
509,11134163.06
510,10778616.05
511,10586998.62
512,10261583.37
513,10597646.18
514,10727361.92
515,11077608.57
516,11794259.88
517,12070675.62
518,11406813.02
519,10984980.15
520,11289810.55
521,11560375.2
522,11392127.57
523,11139492.04
524,10869908.23
525,10887883.26
526,10897974.05
527,10666001.95
528,10609816.96
529,10528902.65
530,10719482.54
531,11079135.63
532,11391191.72
533,11110711.74
534,10793407.74
535,10770519.98
536,10748820.68
537,10844438.97
538,10867487.8
539,11306106.98
540,11588075.64
541,12425122.56
542,13209577.31
543,12704164.06
544,11908552.06
545,11381158.89
546,11121931.18
547,10670415.28
548,11194855.45
549,11517145.41
550,11391067.4
551,10822154.82
552,11132391.48
553,11267418.24
554,11040789.78
555,10980613.43
556,11033862.92
557,10904615.15
558,11234890.64
559,11320487.27
560,11375217.94
561,11077446.93
562,12310758.74
563,13041855.48
564,12710237.33
565,12261042.67
566,11886793.09
567,12400002.89
568,12143374.55
569,12177320.44
570,12368829.18
571,12288950.46
572,12203496.7
573,12022919.12
574,12107323.19
575,11505737.65
576,11876843.63
577,11822048.94
578,11775296.14
579,11894501.95
580,11904011.11
581,11798340.96
582,11160361.83
583,11346930.79
584,11905658.93
585,12116114.44
586,12604433.98
587,12682567.8
588,12285554.84
589,11543228.72
590,11823998.49
591,11989797.4
592,11719667.75
593,11763947.68
594,12202742.85
595,12388476.89
596,12187166.47
597,12776773.95
598,12987767.36
599,12197453.53
600,12055783.85
601,11902427.6
602,12045544.97
603,11383717.92
604,11477394.74
605,11905570.45
606,11444720.62
607,11598065.12
608,11797569.17
609,11820216.4
610,11450648.83
611,11776426.13
612,11933892.03
613,12035167.54
614,12362362.64
615,12513642.29
616,12387652.61
617,11593932.7
618,11672078.76
619,12031636.61
620,12209745.03
621,11970057.88
622,12031168.85
623,12177672.91
624,11504437.83
625,11558066.36
626,11963543.98
627,11870949.41
628,11806623.2
629,11757197.85
630,11988156.57
631,11201935.52
632,10938818
633,10780491.8
634,10319058.15
635,10389350.32
636,10611580.04
637,11214121.97
638,10790985.66
639,10624978.01
640,10584156.89
641,10617219.24
642,10741545.26
643,11135140.79
644,11120941.97
645,11007483.53
646,11146563.54
647,11443743.91
648,11311441.18
649,10966721.13
650,10733556.65
651,10297591.07
652,10151916.29
653,10007294.61
654,10193849.19
655,10221828.33
656,9820556.684
657,9781283.731
658,9783533.894
659,9650123.441
660,10344521.57
661,10748661.07
662,10370290.01
663,10213975.15
664,10332322.47
665,10286211.48
666,9776761.246
667,9608536.684
668,9885182.314
669,9650182.437
670,9851046.183
671,10067407.05
672,10503594.15
673,9903989.274
674,9620702.408
675,9596429.292
676,9434768.167
677,9615879.084
678,9669221.367
679,9828373.448
680,9239856.348
