-3.3884e+06
-3.2604e+06
-3.475e+06
-3.5891e+06
-3.3498e+06
-3.338e+06
-3.5631e+06
-3.4682e+06
-3.2769e+06
-3.4451e+06
-3.5513e+06
-3.3258e+06
-3.3094e+06
-3.5319e+06
-3.4391e+06
-3.248e+06
-3.4159e+06
-3.5226e+06
-3.2977e+06
-3.2818e+06
-3.5046e+06
-3.4124e+06
-3.2219e+06
-3.3903e+06
-3.4974e+06
-3.2731e+06
-3.2578e+06
-3.4809e+06
-3.3892e+06
-3.1994e+06
