-1.8291e+05
-54912
-2.6955e+05
-3.8359e+05
-1.4432e+05
-1.3252e+05
-3.5758e+05
-2.6273e+05
-71386
-2.3962e+05
-3.4583e+05
-1.2027e+05
-1.0392e+05
-3.2641e+05
-2.3363e+05
-42455
-2.1043e+05
-3.1713e+05
-92200
-76301
-2.991e+05
-2.0688e+05
-16392
-1.8477e+05
-2.9185e+05
-67607
-52276
-2.7538e+05
-1.8367e+05
6141.4
