1.069e+07
1.0602e+07
1.0652e+07
1.0804e+07
1.0829e+07
1.0526e+07
1.0585e+07
1.0702e+07
1.0638e+07
1.0661e+07
1.0803e+07
1.083e+07
1.0521e+07
1.0576e+07
1.0693e+07
1.0628e+07
1.0649e+07
1.0791e+07
1.0817e+07
1.0508e+07
1.0563e+07
1.068e+07
1.0615e+07
1.0636e+07
1.0777e+07
1.0804e+07
1.0496e+07
1.055e+07
1.0666e+07
1.0601e+07
