-1.009e+06
-1.1458e+06
-1.2156e+06
-1.0622e+06
-1.025e+06
-1.2369e+06
-1.117e+06
-1.021e+06
-1.1236e+06
-1.2064e+06
-1.057e+06
-1.0155e+06
-1.2273e+06
-1.1097e+06
-1.0124e+06
-1.1158e+06
-1.1983e+06
-1.0491e+06
-1.0085e+06
-1.2192e+06
-1.1029e+06
-1.0049e+06
-1.1092e+06
-1.1912e+06
-1.0423e+06
-1.0025e+06
-1.2121e+06
-1.0971e+06
-9.9847e+05
-1.1035e+06
