43021
-93809
-1.6361e+05
-10141
26996
-1.8489e+05
-65006
31017
-71606
-1.5438e+05
-4992.8
36531
-1.7531e+05
-57701
39667
-63797
-1.4631e+05
2907.6
43536
-1.6719e+05
-50880
47106
-57146
-1.3921e+05
9761
49504
-1.6009e+05
-45036
53556
-51439
